Building,Abbreviation,RoomType,BuildingType,Gender,TimeStamp,BedsAvailable
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Female,2025-02-18T15:00:00Z,142
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Female,2025-02-18T16:00:00Z,142
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Female,2025-02-19T10:00:00Z,140
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Female,2025-02-19T11:00:00Z,140
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Female,2025-02-19T12:00:00Z,131
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Female,2025-02-19T13:00:00Z,127
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Female,2025-02-19T15:00:00Z,119
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T09:00:00Z,18
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T10:00:00Z,18
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T11:00:00Z,18
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T12:00:00Z,18
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T13:00:00Z,18
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T14:00:00Z,1
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T15:00:00Z,1
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T16:00:00Z,1
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-19T10:00:00Z,1
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-19T11:00:00Z,1
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-19T12:00:00Z,1
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-19T13:00:00Z,1
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-19T15:00:00Z,0
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T09:00:00Z,84
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T10:00:00Z,84
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T11:00:00Z,84
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T12:00:00Z,84
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T13:00:00Z,84
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T14:00:00Z,84
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T15:00:00Z,80
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T16:00:00Z,82
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-19T10:00:00Z,76
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-19T11:00:00Z,71
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-19T12:00:00Z,71
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-19T13:00:00Z,69
Palo Verde,PV,4 Bd/10 Person-Triple,Apartment,Male,2025-02-19T15:00:00Z,65
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-18T09:00:00Z,60
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-18T10:00:00Z,56
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-18T11:00:00Z,50
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-18T12:00:00Z,22
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-18T13:00:00Z,4
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-18T14:00:00Z,1
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-18T15:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-18T16:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-19T10:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-19T11:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-19T12:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-19T13:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Female,2025-02-19T15:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T09:00:00Z,4
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T10:00:00Z,4
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T11:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T12:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T13:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T14:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T15:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T16:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T10:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T11:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T12:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T13:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T15:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-18T09:00:00Z,32
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-18T10:00:00Z,28
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-18T11:00:00Z,31
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-18T12:00:00Z,24
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-18T13:00:00Z,16
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-18T14:00:00Z,3
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-18T15:00:00Z,1
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-18T16:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-19T10:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-19T11:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-19T12:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-19T13:00:00Z,0
Tipuana,TN,2 Bd/4 Person,Apartment,Male,2025-02-19T15:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-18T09:00:00Z,196
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-18T10:00:00Z,196
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-18T11:00:00Z,196
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-18T12:00:00Z,196
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-18T13:00:00Z,192
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-18T14:00:00Z,186
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-18T15:00:00Z,168
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-18T16:00:00Z,166
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-19T10:00:00Z,122
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-19T11:00:00Z,79
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-19T12:00:00Z,50
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-19T13:00:00Z,31
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Female,2025-02-19T15:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-18T09:00:00Z,16
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-18T10:00:00Z,16
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-18T11:00:00Z,16
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-18T12:00:00Z,8
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-18T13:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-18T14:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-18T15:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-18T16:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-19T10:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-19T11:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-19T12:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-19T13:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Gender Inclusive,2025-02-19T15:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-18T09:00:00Z,120
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-18T10:00:00Z,120
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-18T11:00:00Z,120
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-18T12:00:00Z,120
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-18T13:00:00Z,120
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-18T14:00:00Z,120
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-18T15:00:00Z,119
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-18T16:00:00Z,118
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-19T10:00:00Z,112
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-19T11:00:00Z,95
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-19T12:00:00Z,86
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-19T13:00:00Z,82
Tipuana,TN,4 Bd/10 Person-Double,Apartment,Male,2025-02-19T15:00:00Z,38
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-18T09:00:00Z,294
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-18T10:00:00Z,294
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-18T11:00:00Z,294
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-18T12:00:00Z,294
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-18T13:00:00Z,294
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-18T14:00:00Z,294
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-18T15:00:00Z,291
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-18T16:00:00Z,291
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-19T10:00:00Z,285
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-19T11:00:00Z,278
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-19T12:00:00Z,264
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-19T13:00:00Z,254
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Female,2025-02-19T15:00:00Z,239
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T09:00:00Z,24
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T10:00:00Z,24
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T11:00:00Z,24
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T12:00:00Z,22
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T13:00:00Z,8
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T14:00:00Z,2
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T15:00:00Z,2
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-18T16:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-19T10:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-19T11:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-19T12:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-19T13:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Gender Inclusive,2025-02-19T15:00:00Z,0
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T09:00:00Z,180
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T10:00:00Z,180
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T11:00:00Z,180
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T12:00:00Z,180
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T13:00:00Z,180
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T14:00:00Z,180
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T15:00:00Z,180
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-18T16:00:00Z,180
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-19T10:00:00Z,178
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-19T11:00:00Z,178
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-19T12:00:00Z,178
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-19T13:00:00Z,178
Tipuana,TN,4 Bd/10 Person-Triple,Apartment,Male,2025-02-19T15:00:00Z,145
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-18T09:00:00Z,36
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-18T10:00:00Z,33
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-18T11:00:00Z,33
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-18T12:00:00Z,31
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-18T13:00:00Z,22
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-18T14:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-18T15:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-18T16:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-19T10:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-19T11:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-19T12:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-19T13:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Female,2025-02-19T15:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-18T09:00:00Z,18
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-18T10:00:00Z,18
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-18T11:00:00Z,18
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-18T12:00:00Z,18
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-18T13:00:00Z,12
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-18T14:00:00Z,3
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-18T15:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-18T16:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-19T10:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-19T11:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-19T12:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-19T13:00:00Z,0
Westwood Chateau Apartments,WC,1 Bd/3 Person,Apartment,Male,2025-02-19T15:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-18T09:00:00Z,112
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-18T10:00:00Z,108
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-18T11:00:00Z,96
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-18T12:00:00Z,74
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-18T13:00:00Z,11
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-18T14:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-18T15:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-18T16:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-19T10:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-19T11:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-19T12:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-19T13:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Female,2025-02-19T15:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T09:00:00Z,8
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T10:00:00Z,1
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T11:00:00Z,1
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T12:00:00Z,1
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T13:00:00Z,1
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T14:00:00Z,1
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T15:00:00Z,1
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-18T16:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T10:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T11:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T12:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T13:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Gender Inclusive,2025-02-19T15:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-18T09:00:00Z,72
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-18T10:00:00Z,72
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-18T11:00:00Z,65
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-18T12:00:00Z,51
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-18T13:00:00Z,40
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-18T14:00:00Z,18
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-18T15:00:00Z,7
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-18T16:00:00Z,5
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-19T10:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-19T11:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-19T12:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-19T13:00:00Z,0
Westwood Chateau Apartments,WC,2 Bd/4 Person,Apartment,Male,2025-02-19T15:00:00Z,0
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-18T09:00:00Z,3
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-18T10:00:00Z,3
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-18T11:00:00Z,3
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-18T12:00:00Z,3
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-18T13:00:00Z,0
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-18T14:00:00Z,0
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-18T15:00:00Z,0
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-18T16:00:00Z,0
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-19T10:00:00Z,0
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-19T11:00:00Z,0
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-19T12:00:00Z,0
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-19T13:00:00Z,0
Westwood Palms Apartments,WP,1 Bd/3 Person,Apartment,Female,2025-02-19T15:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-18T09:00:00Z,20
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-18T10:00:00Z,17
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-18T11:00:00Z,15
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-18T12:00:00Z,15
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-18T13:00:00Z,9
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-18T14:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-18T15:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-18T16:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-19T10:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-19T11:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-19T12:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-19T13:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Female,2025-02-19T15:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-18T09:00:00Z,2
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-18T10:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-18T11:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-18T12:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-18T13:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-18T14:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-18T15:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-18T16:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-19T10:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-19T11:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-19T12:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-19T13:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Gender Inclusive,2025-02-19T15:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-18T09:00:00Z,14
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-18T10:00:00Z,14
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-18T11:00:00Z,14
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-18T12:00:00Z,14
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-18T13:00:00Z,14
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-18T14:00:00Z,11
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-18T15:00:00Z,5
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-18T16:00:00Z,1
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-19T10:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-19T11:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-19T12:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-19T13:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/3 Person-Double,Apartment,Male,2025-02-19T15:00:00Z,0
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-18T09:00:00Z,28
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-18T10:00:00Z,28
Westwood Palms Apartments,WP,2 Bd/4 Person,Apartment,Female,2025-02-18T11:00:00Z,26
